Evasao,Genero,Idoso,Possui_Parceiro,Possui_Dependentes,Meses_Contrato,Servico_Telefone,Multiplas_Linhas,Tipo_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivo,Suporte_Tecnico,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Fatura_Digital,Metodo_Pagamento,Fatura_Mensal,Fatura_Diaria
1,Female,0,0,0,6,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,89.3,2.9766666666666666
0,Female,0,1,0,46,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),108.9,3.63
0,Female,0,0,0,15,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.9,0.6633333333333333
1,Female,0,1,0,58,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),102.1,3.4033333333333333
0,Male,0,1,1,23,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.6,0.6533333333333334
1,Female,1,1,1,31,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,98.9,3.296666666666667
0,Male,0,1,0,11,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.9,1.53
0,Female,1,0,0,56,1,1,Fiber optic,0,1,1,1,1,0,Two year,1,Bank transfer (automatic),99.9,3.33
0,Female,0,0,1,25,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.05,0.6683333333333333
0,Female,0,0,0,68,0,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),64.35,2.145
0,Female,0,0,0,40,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.65,0.6549999999999999
1,Male,0,0,0,36,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.9,2.83
1,Male,0,0,0,32,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Credit card (automatic),108.15,3.605
0,Male,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.85,2.895
0,Male,0,1,0,17,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,102.55,3.418333333333333
0,Male,0,1,0,18,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,0,Electronic check,78.2,2.606666666666667
0,Female,0,0,0,37,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),91.2,3.04
0,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.35,0.645
0,Female,0,1,1,28,1,0,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer (automatic),70.4,2.3466666666666667
0,Male,0,0,0,9,0,0,DSL,1,1,1,0,0,0,One year,0,Mailed check,39.55,1.3183333333333331
0,Female,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,50.15,1.6716666666666666
0,Male,0,1,0,65,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),20.4,0.6799999999999999
0,Female,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.6,1.4866666666666668
1,Female,0,0,0,1,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,34.7,1.1566666666666667
0,Male,0,1,0,36,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,93.6,3.12
1,Male,0,0,0,23,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,90.6,3.02
0,Male,0,1,1,22,1,0,DSL,1,1,0,1,0,0,Month-to-month,1,Mailed check,57.95,1.9316666666666669
0,Female,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),112.1,3.7366666666666655
1,Female,0,1,1,17,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Electronic check,88.25,2.941666666666667
1,Female,0,0,0,3,1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,0,Electronic check,85.8,2.86
1,Male,0,1,0,58,1,0,DSL,1,1,1,0,0,0,One year,0,Credit card (automatic),60.3,2.01
0,Male,0,1,1,67,1,0,DSL,1,1,1,0,1,1,Two year,0,Credit card (automatic),81.35,2.7116666666666664
0,Male,1,0,0,34,1,0,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,99.85,3.328333333333333
0,Male,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.0,0.6666666666666666
0,Female,0,0,0,69,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),85.35,2.845
0,Male,0,0,0,40,0,0,DSL,1,1,1,0,1,1,One year,0,Credit card (automatic),62.05,2.0683333333333334
0,Male,0,0,0,20,1,0,DSL,1,0,1,0,0,1,Month-to-month,0,Credit card (automatic),64.4,2.146666666666667
0,Female,0,1,1,46,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.4,0.6466666666666666
1,Female,0,1,0,2,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,74.4,2.48
1,Female,1,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.45,2.3483333333333336
0,Female,0,1,0,72,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Credit card (automatic),105.0,3.5
0,Male,0,1,1,70,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.15,0.8383333333333333
0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.3,0.6433333333333333
0,Male,0,0,1,23,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),55.3,1.8433333333333333
0,Male,0,1,0,36,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.4,3.18
1,Male,1,1,0,59,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),93.85,3.128333333333333
0,Male,0,0,0,67,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.5,0.6833333333333333
0,Male,0,1,1,72,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Bank transfer (automatic),105.55,3.518333333333333
1,Female,0,0,0,37,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),101.9,3.396666666666667
0,Female,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.45,0.815
0,Male,0,1,0,72,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.7,0.6566666666666666
1,Male,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.4,2.48
1,Female,1,1,0,54,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Credit card (automatic),101.5,3.3833333333333333
1,Male,0,1,0,60,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,95.75,3.191666666666667
0,Female,0,1,0,58,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),110.65,3.6883333333333335
0,Female,0,1,0,31,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),83.85,2.795
0,Female,0,0,0,3,1,1,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,60.25,2.0083333333333333
0,Male,0,0,0,55,1,0,DSL,1,0,1,1,0,0,Two year,1,Electronic check,59.2,1.9733333333333332
1,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.4,1.48
0,Male,0,1,0,49,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),85.3,2.8433333333333333
1,Male,0,0,1,8,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.5,0.85
0,Female,1,0,0,39,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.75,3.325
0,Male,0,1,0,66,1,1,DSL,1,1,1,0,0,0,Two year,1,Credit card (automatic),66.1,2.203333333333333
0,Female,0,1,1,15,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.55,0.685
0,Female,0,1,0,51,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,98.85,3.295
0,Male,1,0,0,9,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,49.2,1.64
1,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.9,0.6966666666666667
0,Male,0,0,0,25,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.5,0.65
0,Male,0,1,0,22,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),87.0,2.9
0,Male,0,0,0,15,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,49.0,1.6333333333333333
1,Female,0,1,1,28,1,0,Fiber optic,0,0,0,0,1,1,One year,1,Bank transfer (automatic),90.1,3.003333333333333
0,Male,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Mailed check,90.7,3.023333333333333
0,Female,0,1,0,47,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.5,3.35
0,Female,0,0,0,67,1,1,DSL,1,0,1,1,1,1,Two year,1,Mailed check,85.25,2.841666666666667
0,Female,1,0,0,18,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.7,2.49
0,Male,0,1,0,62,1,0,DSL,0,1,1,1,0,0,Two year,1,Credit card (automatic),60.15,2.005
0,Female,0,0,0,41,1,1,DSL,0,1,1,0,1,1,One year,1,Electronic check,80.55,2.685
0,Female,0,0,0,44,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,50.15,1.6716666666666666
0,Female,0,0,0,53,1,0,Fiber optic,0,1,1,1,0,1,One year,1,Credit card (automatic),94.45,3.148333333333333
0,Male,0,1,0,48,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.05,0.6683333333333333
0,Female,1,1,0,54,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),115.6,3.853333333333333
1,Female,0,1,0,48,0,0,DSL,1,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),45.3,1.51
0,Male,0,0,0,24,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),99.65,3.3216666666666668
0,Male,0,0,0,33,1,0,Fiber optic,0,1,0,1,0,0,Two year,0,Bank transfer (automatic),80.6,2.6866666666666665
0,Male,0,1,0,66,1,1,DSL,1,1,0,1,1,1,Two year,0,Electronic check,85.25,2.841666666666667
0,Female,0,1,1,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.55,2.3183333333333334
0,Female,0,0,0,13,0,0,DSL,0,0,1,1,0,0,Two year,0,Mailed check,35.4,1.18
0,Male,0,1,1,63,1,1,DSL,1,1,1,0,1,1,Two year,0,Credit card (automatic),83.5,2.783333333333333
1,Female,0,1,1,23,1,0,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Electronic check,83.8,2.793333333333333
0,Male,0,0,1,52,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.6,0.8533333333333334
0,Male,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.75,0.6916666666666667
0,Male,0,0,0,10,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),56.75,1.8916666666666664
0,Female,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.1,0.67
0,Male,0,0,0,29,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),98.8,3.293333333333333
0,Female,1,1,0,62,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Electronic check,104.85,3.495
1,Male,0,1,0,41,1,1,DSL,0,0,1,0,1,1,One year,1,Electronic check,73.0,2.433333333333333
1,Male,0,0,0,43,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,77.85,2.595
0,Female,0,0,1,26,1,0,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,105.45,3.515
0,Female,0,1,0,19,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,96.8,3.2266666666666666
0,Female,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.25,0.8083333333333333
0,Female,1,0,0,45,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),102.15,3.405
0,Male,0,0,0,32,1,0,DSL,0,0,0,0,1,1,One year,1,Bank transfer (automatic),64.85,2.161666666666666
0,Male,0,0,0,41,1,1,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.25,0.8416666666666667
0,Male,0,1,1,65,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.75,0.825
1,Male,0,1,0,55,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,96.75,3.225
0,Male,0,1,1,11,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.65,0.6549999999999999
0,Female,0,0,0,49,1,0,DSL,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),74.45,2.481666666666667
0,Male,0,1,0,61,1,1,Fiber optic,1,0,1,1,1,0,Month-to-month,0,Bank transfer (automatic),99.4,3.313333333333333
0,Male,0,1,1,25,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.15,0.6383333333333333
1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.5,2.316666666666667
0,Female,0,0,1,23,1,0,DSL,0,0,0,1,0,0,One year,1,Electronic check,49.45,1.6483333333333334
0,Male,0,0,0,21,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.7,2.4566666666666666
1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.7,2.6566666666666667
1,Male,1,1,0,5,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),79.9,2.6633333333333336
0,Male,0,1,0,24,1,0,DSL,1,0,0,1,1,1,One year,0,Bank transfer (automatic),74.4,2.48
1,Female,1,0,0,27,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Credit card (automatic),88.3,2.9433333333333334
0,Female,0,1,0,70,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.8,0.66
1,Female,1,0,0,5,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),75.55,2.518333333333333
0,Male,0,1,1,46,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.2,0.6733333333333333
0,Female,0,1,1,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.65,2.3883333333333336
0,Female,0,1,1,57,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.1,0.67
1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,71.1,2.37
0,Female,1,1,0,60,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),100.5,3.35
0,Male,0,1,1,37,1,1,DSL,1,0,1,1,0,0,Two year,1,Credit card (automatic),62.8,2.0933333333333333
1,Male,0,0,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.45,2.3483333333333336
0,Male,0,1,1,28,1,0,Fiber optic,0,1,1,0,1,1,One year,0,Bank transfer (automatic),100.35,3.345
0,Female,1,0,0,24,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.3,0.6766666666666666
0,Female,0,0,0,62,1,1,Fiber optic,1,1,1,0,0,0,One year,1,Electronic check,92.05,3.0683333333333334
1,Female,0,0,1,18,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.15,0.6716666666666666
1,Female,0,0,0,5,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,54.2,1.8066666666666669
0,Female,0,1,1,20,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,0.6783333333333333
1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.75,2.3583333333333334
1,Male,0,0,0,35,1,0,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),102.35,3.411666666666666
0,Female,1,0,0,52,0,0,DSL,0,1,1,1,1,0,Month-to-month,1,Electronic check,50.5,1.6833333333333331
1,Female,0,1,0,30,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.0,2.833333333333333
0,Male,0,1,0,72,0,0,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),42.1,1.403333333333333
1,Male,1,0,0,15,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.65,2.521666666666667
0,Male,0,0,1,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,114.6,3.82
0,Male,0,0,1,66,1,1,DSL,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),65.7,2.19
0,Male,1,1,0,55,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.0,2.466666666666667
1,Female,1,1,0,55,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,85.45,2.8483333333333336
0,Male,1,1,0,57,1,1,DSL,0,1,1,0,1,0,One year,1,Credit card (automatic),71.1,2.37
0,Female,0,1,0,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Electronic check,109.55,3.6516666666666655
0,Female,0,1,0,28,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.5,0.6833333333333333
0,Male,0,1,0,54,1,0,DSL,1,1,0,0,1,1,Two year,1,Bank transfer (automatic),74.55,2.485
0,Male,1,1,1,24,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,79.85,2.661666666666666
0,Female,0,1,0,2,1,0,DSL,1,0,0,0,0,1,Month-to-month,1,Mailed check,62.15,2.0716666666666668
0,Male,0,0,1,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),21.05,0.7016666666666667
0,Male,1,0,0,51,1,1,Fiber optic,0,1,0,0,0,0,One year,1,Bank transfer (automatic),79.6,2.6533333333333333
0,Male,0,0,0,13,1,0,DSL,0,1,0,1,1,1,Month-to-month,0,Mailed check,73.35,2.445
0,Male,0,0,0,58,1,0,DSL,0,1,1,1,1,0,Two year,0,Bank transfer (automatic),70.1,2.3366666666666664
0,Female,0,1,1,18,1,0,DSL,0,0,1,1,0,0,One year,1,Credit card (automatic),54.4,1.8133333333333328
0,Female,0,1,0,29,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.55,0.6516666666666667
0,Female,0,1,1,72,1,1,DSL,1,1,0,1,1,0,Two year,0,Mailed check,74.55,2.485
0,Male,0,1,1,71,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),23.9,0.7966666666666666
0,Female,0,0,0,70,0,0,DSL,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),44.6,1.4866666666666668
1,Male,0,0,0,9,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.5,3.183333333333333
0,Female,0,1,1,20,1,1,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),95.5,3.183333333333333
1,Male,0,0,0,69,1,1,DSL,1,1,1,1,0,1,One year,1,Credit card (automatic),78.6,2.62
0,Male,0,0,0,63,1,1,Fiber optic,1,1,1,1,1,0,One year,0,Credit card (automatic),104.5,3.4833333333333334
0,Female,0,0,0,7,1,0,DSL,1,1,1,0,0,0,Month-to-month,0,Electronic check,61.4,2.0466666666666664
0,Female,0,1,1,69,0,0,DSL,1,0,1,0,0,1,Two year,1,Credit card (automatic),43.95,1.465
1,Male,0,1,1,5,1,1,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.9,0.8633333333333333
0,Female,0,0,0,9,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Electronic check,80.55,2.685
0,Female,0,1,1,46,1,1,Fiber optic,1,0,1,1,0,1,Two year,0,Mailed check,99.65,3.3216666666666668
0,Male,1,1,0,60,1,0,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,97.95,3.265
1,Male,1,1,0,27,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,95.55,3.185
0,Female,0,1,0,16,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Electronic check,90.7,3.023333333333333
1,Female,0,1,1,22,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,83.3,2.7766666666666664
0,Female,0,1,1,41,1,1,Fiber optic,1,1,1,0,0,1,One year,1,Bank transfer (automatic),101.6,3.3866666666666663
0,Female,1,0,0,4,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,72.75,2.425
0,Female,0,0,0,24,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Credit card (automatic),88.95,2.9650000000000003
0,Female,0,0,0,38,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.3,0.6766666666666666
0,Female,0,0,0,25,1,1,DSL,1,1,1,1,1,0,Month-to-month,1,Bank transfer (automatic),78.35,2.6116666666666664
0,Male,0,1,0,40,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,80.0,2.6666666666666665
1,Female,0,0,0,8,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.85,1.6616666666666666
0,Male,0,1,1,13,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.85,0.6616666666666667
0,Male,0,1,1,64,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Electronic check,91.8,3.06
1,Female,0,1,1,62,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,100.15,3.3383333333333334
0,Female,0,1,0,20,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.8,2.3266666666666667
1,Male,0,1,0,14,0,0,DSL,0,0,0,0,1,1,Month-to-month,0,Electronic check,46.35,1.5450000000000002
0,Female,0,0,0,57,1,0,DSL,0,1,1,1,1,0,Two year,0,Mailed check,69.75,2.325
0,Male,0,0,1,12,1,0,DSL,1,0,0,0,1,1,Month-to-month,1,Mailed check,69.85,2.328333333333333
0,Female,0,1,1,59,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.45,0.8483333333333333
0,Female,0,1,1,59,1,0,DSL,0,1,0,1,1,1,Two year,1,Credit card (automatic),75.95,2.5316666666666667
1,Male,0,0,1,53,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.75,0.6583333333333333
0,Male,0,1,1,45,1,1,DSL,0,1,1,0,1,1,One year,0,Credit card (automatic),78.75,2.625
0,Male,0,1,0,50,1,0,No,0,0,0,0,0,0,Two year,0,Electronic check,19.8,0.66
1,Male,0,1,0,20,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Mailed check,89.0,2.966666666666667
1,Female,1,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.25,0.8416666666666667
0,Female,0,1,1,70,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.2,0.64
1,Male,1,1,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.05,0.8350000000000001
1,Female,0,1,0,64,0,0,DSL,1,0,1,1,0,1,Two year,0,Electronic check,47.85,1.595
1,Male,0,0,1,49,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),75.2,2.506666666666667
1,Male,0,0,1,28,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.9,2.496666666666667
0,Male,0,1,0,72,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),111.9,3.73
0,Female,0,0,0,13,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,81.9,2.73
0,Male,0,1,1,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,18.85,0.6283333333333334
0,Female,0,0,0,53,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,18.7,0.6233333333333333
0,Female,0,1,0,63,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),81.55,2.7183333333333333
0,Female,0,0,0,10,0,0,DSL,0,0,0,1,0,0,Two year,1,Mailed check,29.6,0.9866666666666668
0,Male,0,1,0,56,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.95,0.6649999999999999
1,Male,0,0,0,10,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.55,1.518333333333333
0,Male,0,0,0,65,1,1,Fiber optic,1,0,0,1,0,1,One year,0,Electronic check,93.55,3.118333333333333
0,Female,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),48.45,1.615
1,Female,1,0,0,21,0,0,DSL,1,0,0,0,1,0,Month-to-month,1,Electronic check,41.9,1.3966666666666667
0,Female,0,1,1,29,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.2,0.6733333333333333
0,Female,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.15,0.8049999999999999
1,Male,0,1,1,22,1,0,DSL,1,0,1,1,1,0,One year,1,Bank transfer (automatic),67.5,2.25
1,Female,0,0,0,23,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),90.05,3.0016666666666665
0,Male,0,1,0,40,1,1,DSL,0,1,0,1,1,0,One year,0,Credit card (automatic),70.75,2.3583333333333334
1,Male,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.5,2.55
1,Male,0,1,1,13,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,0,Electronic check,84.05,2.8016666666666667
1,Female,0,0,0,16,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),95.6,3.1866666666666665
1,Female,0,0,0,67,1,1,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Credit card (automatic),102.95,3.431666666666666
0,Male,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),21.0,0.7
0,Male,0,0,0,3,1,0,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Mailed check,82.3,2.743333333333333
1,Female,1,1,0,47,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,80.35,2.678333333333333
0,Male,1,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.65,2.355
0,Female,1,0,0,18,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,73.55,2.4516666666666667
1,Male,0,1,1,21,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,104.4,3.48
0,Female,0,1,1,62,1,0,DSL,1,0,1,1,1,0,One year,1,Bank transfer (automatic),70.75,2.3583333333333334
1,Male,0,0,0,7,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),98.05,3.268333333333333
0,Male,0,0,0,29,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),48.95,1.6316666666666668
0,Female,0,1,0,48,1,1,DSL,1,0,0,1,0,0,One year,1,Bank transfer (automatic),60.6,2.02
0,Male,0,1,1,53,1,1,DSL,0,0,1,1,1,1,One year,1,Mailed check,78.75,2.625
0,Female,0,1,1,6,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.0,0.6333333333333333
0,Male,0,1,0,22,1,0,DSL,1,0,0,1,0,0,One year,1,Credit card (automatic),56.25,1.875
